0	0	0	0	0	6.4285e+06	8.251e+06	1.0407e+07	9.0568e+06	6.9346e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1644e+06	6.9356e+06	6.527e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5505e+06	6.4571e+06	6.1156e+06	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.9725e+06	1.0394e+07	9.5876e+06	7.022e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9785e+06	6.2434e+06	6.5267e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4997e+06	6.8504e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.2393e+06	9.7785e+06	9.5433e+06	7.1882e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0713e+06	6.5508e+06	6.4346e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6728e+06	6.4667e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.564e+06	9.8737e+06	9.7688e+06	7.2016e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2547e+06	7.0086e+06	6.3515e+06	7.15e+06	6.175e+06	6.2329e+06	6.7335e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3493e+06	6.147e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.8115e+06	9.4596e+06	9.4921e+06	7.4681e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1712e+06	6.4821e+06	7.2184e+06	7.1522e+06	7.0758e+06	7.1214e+06	6.918e+06	6.6149e+06	6.4566e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2701e+06	6.4127e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.7458e+06	8.7366e+06	9.5364e+06	7.48e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4552e+06	7.1966e+06	7.8223e+06	7.4883e+06	7.6193e+06	6.8658e+06	6.6348e+06	6.677e+06	6.646e+06	6.4047e+06	6.7167e+06	6.5643e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2094e+06	6.4634e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.159e+06	7.95e+06	9.149e+06	7.4283e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.929e+06	7.966e+06	8.3654e+06	8.0071e+06	7.7816e+06	7.1595e+06	6.5862e+06	6.3173e+06	0	0	6.3846e+06	6.0903e+06	6.3877e+06	6.9752e+06	6.5931e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2058e+06	6.1017e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.5234e+06	8.9813e+06	7.5911e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2582e+06	7.5006e+06	8.2514e+06	8.6096e+06	8.7047e+06	7.9967e+06	6.6248e+06	0	0	0	0	0	0	0	0	6.1468e+06	6.776e+06	6.5867e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2318e+06	6.2854e+06	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.9113e+06	8.7297e+06	8.2958e+06	6.5982e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0303e+06	7.9337e+06	8.7595e+06	8.7041e+06	8.2001e+06	6.8461e+06	0	0	0	0	0	0	0	0	0	0	0	6.2422e+06	7.2425e+06	6.7513e+06	6.3924e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4779e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.4092e+06	8.7425e+06	8.5104e+06	6.9872e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3974e+06	7.2417e+06	7.9998e+06	8.3696e+06	7.9023e+06	7.5194e+06	6.6955e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9063e+06	7.104e+06	6.8586e+06	6.7388e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
